id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
8565,Palermo,Entire home/apt,3,17,3/8/20,1.13,1,357,10/14/17,t,1,1,3,Real Bed,1300,2,300,1125,t,f,flexible,f,f,1
13298,Retiro,Entire home/apt,4,5,3/1/20,0.95,2,224,3/15/13,t,1,1,1,Real Bed,2056,2,0,90,f,f,flexible,f,f,2
11175,Recoleta,Entire home/apt,5,4,11/3/19,0.36,1,0,10/11/16,f,2,2,4,Real Bed,1000,1,0,1125,f,f,moderate,f,f,3
12634,Retiro,Entire home/apt,1,3,12/8/19,0.43,1,359,8/8/15,f,1.5,2,3,Real Bed,1536,3,559,1125,t,f,flexible,f,f,1
2957,Recoleta,Entire home/apt,5,11,3/9/20,0.24,2,296,7/21/10,f,1,1,1,Real Bed,2095,2,559,1125,f,f,strict_14_with_grace_period,f,f,2
1617,Palermo,Private room,2,4,8/8/17,0.08,1,364,1/27/15,f,2.5,4,5,Real Bed,1046,1,1395,1125,t,f,strict_14_with_grace_period,f,f,3
6571,Palermo,Entire home/apt,3,48,3/9/20,2.07,1,0,7/16/16,f,1,1,2,Real Bed,0,2,697,1125,f,f,strict_14_with_grace_period,f,f,2
9788,Palermo,Entire home/apt,6,1,11/29/19,0.14,3,90,5/5/10,t,1,1,1,Real Bed,1395,2,0,90,f,f,moderate,f,f,1
11996,Recoleta,Entire home/apt,20,21,5/15/20,2.35,1,103,10/27/17,f,1,1,1,Real Bed,1395,1,0,90,t,f,flexible,f,f,2
4997,Recoleta,Entire home/apt,14,6,11/20/18,0.19,1,363,12/30/14,f,1,1,2,Real Bed,3417,2,1744,365,f,f,strict_14_with_grace_period,f,f,2
8420,Monserrat,Entire home/apt,3,3,7/7/19,0.17,19,90,10/19/17,f,1,1,1,Real Bed,837,3,349,1125,f,f,moderate,f,f,1
8559,Palermo,Entire home/apt,2,10,1/13/20,0.58,2,0,8/29/15,t,1,1,2,Real Bed,600,1,0,10,t,f,flexible,f,f,1
9180,Colegiales,Shared room,2,1,3/3/19,0.06,1,360,5/21/18,f,1,1,2,Real Bed,350,1,0,7,f,f,moderate,f,f,1
6613,Palermo,Entire home/apt,1,167,6/12/20,7.17,2,169,7/19/18,f,1,2,4,Real Bed,349,5,0,60,t,f,flexible,f,f,4
12694,Retiro,Entire home/apt,2,1,12/5/19,0.15,1,179,2/26/16,f,1,1,1,Real Bed,1255,1,0,1125,t,f,flexible,f,f,2
1664,Palermo,Entire home/apt,2,4,1/18/19,0.06,46,362,12/7/11,f,1,0,1,Real Bed,1122,1,701,1125,f,f,flexible,f,f,2
2709,San Nicolás,Entire home/apt,7,8,3/5/18,0.15,1,89,3/3/16,f,1,1,1,Real Bed,0,2,2790,180,f,f,strict_14_with_grace_period,f,f,2
666,Palermo,Entire home/apt,3,33,4/1/19,0.42,1,84,6/13/13,t,1.5,1,2,Real Bed,1467,2,893,90,t,f,moderate,f,f,4
226,Palermo,Private room,1,152,3/9/20,1.5,7,360,3/2/11,t,1,1,1,Real Bed,350,1,0,6,f,f,moderate,t,t,1
2733,Villa Crespo,Private room,1,92,12/17/19,1.79,11,52,3/10/16,t,2,1,1,Real Bed,200,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
8784,Núñez,Entire home/apt,2,17,2/14/20,1.07,2,350,12/22/14,t,1,0,2,Real Bed,1399,1,0,1125,t,f,moderate,f,f,3
9937,Villa Crespo,Entire home/apt,30,2,5/25/19,0.15,1,295,6/5/12,f,1.5,2,3,Real Bed,1955,1,0,180,f,f,strict_14_with_grace_period,f,f,2
8541,Palermo,Entire home/apt,2,28,3/16/20,1.63,1,179,3/22/18,t,1,1,4,Real Bed,1046,2,1046,180,t,f,flexible,f,f,3
9277,Belgrano,Private room,3,6,12/6/19,0.4,1,360,12/20/18,f,0.5,1,2,Real Bed,0,1,300,10,t,f,flexible,f,f,1
347,Palermo,Entire home/apt,2,12,3/5/20,0.14,6,334,1/25/12,f,1,1,2,Real Bed,2790,1,349,1125,t,f,flexible,f,f,3
10853,Almagro,Entire home/apt,1,6,1/5/20,0.53,1,296,6/6/17,f,1,1,2,Real Bed,0,4,1399,1125,t,f,strict_14_with_grace_period,f,f,4
132,Palermo,Entire home/apt,60,108,3/8/20,1.04,2,83,8/3/11,f,1,1,1,Real Bed,2092,2,0,90,f,f,flexible,t,t,1
5808,Recoleta,Entire home/apt,4,6,9/10/18,0.23,1,174,3/22/16,f,1,2,3,Real Bed,700,2,450,14,t,f,flexible,f,f,1
7432,San Nicolás,Entire home/apt,3,41,11/22/19,2.24,1,89,4/22/18,f,1,1,1,Real Bed,837,1,0,1125,t,f,moderate,f,f,2
1568,Palermo,Entire home/apt,2,54,1/3/20,0.99,14,58,1/31/14,t,1.5,0,0,Real Bed,1395,1,0,30,f,f,strict_14_with_grace_period,f,f,2
10702,San Nicolás,Entire home/apt,3,1,7/25/19,0.09,2,341,10/26/16,f,1,1,1,Real Bed,2371,1,0,10,t,f,flexible,f,f,2
7295,Retiro,Entire home/apt,2,1,11/11/18,0.05,1,359,2/24/18,f,1,1,3,Real Bed,0,2,178,60,t,f,flexible,f,f,1
10489,Palermo,Entire home/apt,2,21,2/23/20,1.68,9,361,12/26/18,t,1,1,2,Real Bed,2092,1,0,365,t,f,moderate,f,f,3
5003,Saavedra,Entire home/apt,3,55,3/23/20,1.74,1,360,11/10/17,f,1,1,2,Real Bed,2029,1,0,1125,f,f,flexible,f,f,2
1299,San Telmo,Entire home/apt,3,52,11/16/19,0.75,2,349,6/10/14,t,1,3,1,Real Bed,1397,2,698,1125,t,f,moderate,f,f,4
353,Recoleta,Entire home/apt,1,25,1/1/20,0.41,91,365,9/4/12,f,1,0,2,Real Bed,0,1,0,180,f,f,strict_14_with_grace_period,f,f,3
7769,Almagro,Entire home/apt,3,7,1/21/19,0.36,1,0,2/10/16,f,1,1,1,Real Bed,500,1,0,1125,f,f,moderate,f,f,1
4321,Villa Crespo,Entire home/apt,4,15,1/31/20,0.44,1,0,12/17/15,f,1,1,1,Real Bed,1046,2,697,1125,t,f,moderate,f,f,2
7105,Almagro,Entire home/apt,3,11,12/1/19,0.52,1,8,2/20/18,f,1,0,1,Real Bed,1000,1,0,1125,f,f,moderate,f,f,1
4393,Palermo,Entire home/apt,2,69,3/12/20,2.24,19,333,9/3/14,t,1,1,1,Real Bed,2441,2,0,1125,t,f,strict_14_with_grace_period,f,f,4
12942,Retiro,Entire home/apt,2,2,3/17/20,0.49,1,0,12/8/19,f,1,1,1,Real Bed,300,1,0,30,t,f,strict_14_with_grace_period,f,f,2
329,Monserrat,Entire home/apt,7,13,5/27/20,0.15,10,359,8/26/11,f,1,1,1,Real Bed,5587,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
8388,Palermo,Entire home/apt,4,2,1/19/19,0.11,1,0,3/21/15,f,1,1,1,Real Bed,1395,1,0,1125,f,f,flexible,f,f,2
1924,Recoleta,Entire home/apt,3,59,11/19/19,1.01,7,333,6/22/15,t,2,2,7,Real Bed,697,4,697,1125,t,f,strict_14_with_grace_period,f,f,4
2810,San Nicolás,Entire home/apt,1,35,4/30/20,0.68,1,362,10/14/15,f,1,0,1,Real Bed,1052,1,0,1125,f,f,flexible,f,f,1
4135,Recoleta,Entire home/apt,14,7,1/20/20,0.23,2,180,4/13/17,t,1,2,3,Real Bed,2092,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
12385,Balvanera,Entire home/apt,4,3,6/21/20,0.52,2,359,4/26/17,f,1,1,2,Real Bed,698,1,0,1125,f,f,flexible,f,f,1
5840,Puerto Madero,Entire home/apt,20,2,9/26/19,0.19,1,360,8/3/16,t,2.5,1,2,Real Bed,0,2,2799,1125,f,f,moderate,f,f,4
12512,Palermo,Entire home/apt,3,11,3/8/20,1.59,3,80,6/9/16,t,1.5,1,1,Real Bed,2790,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
4562,Monserrat,Private room,3,1,10/12/17,0.03,3,359,8/2/17,f,2,2,2,Real Bed,698,1,0,1125,t,f,flexible,f,f,1
4063,Monserrat,Hotel room,1,12,3/23/19,0.31,15,359,2/8/17,f,1,1,1,Real Bed,698,1,0,1125,t,f,flexible,f,f,2
8315,San Nicolás,Entire home/apt,1,28,1/14/20,1.57,2,90,9/28/18,f,1,0,2,Real Bed,1744,2,349,30,t,f,moderate,f,f,2
1302,Palermo,Entire home/apt,7,22,8/28/19,0.34,1,364,6/15/14,f,1,2,3,Real Bed,2092,4,1744,1125,f,f,flexible,f,f,4
6113,Caballito,Entire home/apt,1,48,3/16/20,1.92,1,330,7/28/15,t,1.5,0,1,Real Bed,632,1,0,28,f,f,strict_14_with_grace_period,f,f,1
7751,Balvanera,Private room,1,4,11/9/19,0.24,1,0,5/31/16,f,1.5,2,2,Real Bed,349,1,349,31,f,f,flexible,f,f,1
6942,Retiro,Entire home/apt,3,32,2/10/20,1.58,2,143,9/7/17,t,1,1,1,Real Bed,1402,1,0,1125,f,f,flexible,f,f,2
7712,Villa Crespo,Private room,3,1,12/15/18,0.05,11,359,1/28/16,f,2,1,1,Real Bed,698,1,0,1125,f,f,flexible,f,f,1
94,Recoleta,Entire home/apt,2,9,11/10/17,0.08,25,355,4/23/11,f,1.5,1,1,Real Bed,1744,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
923,Constitución,Private room,2,156,3/10/20,1.98,2,85,8/22/11,t,1,1,1,Real Bed,560,1,350,120,t,f,moderate,f,f,1
5668,San Nicolás,Entire home/apt,3,8,9/5/19,0.35,1,357,3/1/18,t,1,1,3,Real Bed,2790,2,697,1125,f,f,moderate,f,f,2
117,Palermo,Entire home/apt,30,1,1/10/12,0.01,3,365,6/25/11,f,1,1,2,Real Bed,2092,1,0,730,f,f,flexible,f,f,1
7932,Palermo,Entire home/apt,2,44,1/18/20,2.31,3,173,2/18/15,f,1.5,2,4,Real Bed,1395,4,697,1125,f,f,flexible,f,f,4
9585,Palermo,Entire home/apt,4,1,7/18/19,0.09,4,361,12/14/12,t,1,0,3,Real Bed,2092,2,0,120,f,f,moderate,f,f,3
1,Palermo,Entire home/apt,5,90,3/1/20,0.93,3,359,11/19/09,f,1,1,1,Real Bed,1568,2,1176,360,f,f,moderate,t,t,3
10748,Palermo,Entire home/apt,10,9,3/20/20,0.76,1,171,6/15/19,f,1,0,2,Real Bed,697,1,0,1125,t,f,moderate,f,f,1
8567,Belgrano,Entire home/apt,6,3,1/29/20,0.48,1,360,5/15/16,f,2,2,4,Real Bed,0,1,0,1125,t,f,flexible,f,f,4
9617,Palermo,Entire home/apt,1,21,4/1/20,1.67,1,365,11/11/18,f,1,1,1,Real Bed,1046,1,0,1125,f,f,moderate,f,f,1
7415,Almagro,Entire home/apt,3,2,4/21/19,0.1,2,0,6/2/16,f,1,1,1,Real Bed,1813,1,0,30,t,f,strict_14_with_grace_period,f,f,2
11420,Palermo,Entire home/apt,3,1,11/4/19,0.13,2,94,7/2/12,f,1.5,2,3,Real Bed,1399,4,4198,1125,t,f,flexible,f,f,4
11861,Recoleta,Entire home/apt,2,22,3/16/20,2.43,1,25,9/15/19,t,2,2,3,Real Bed,0,1,0,10,f,f,flexible,f,f,3
7513,Retiro,Entire home/apt,2,39,2/12/20,1.96,1,91,10/23/15,f,3,4,6,Real Bed,2790,4,1395,1125,t,f,flexible,f,f,4
12384,Belgrano,Entire home/apt,2,1,12/8/19,0.15,1,84,5/1/18,f,1,1,2,Real Bed,1048,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
8274,Belgrano,Private room,1,1,12/20/18,0.05,2,360,2/21/16,f,1,1,1,Real Bed,500,1,0,30,f,f,strict_14_with_grace_period,f,f,1
13403,Palermo,Entire home/apt,7,4,4/27/20,0.83,12,82,3/2/12,f,1,1,1,Real Bed,1395,1,0,60,f,f,moderate,f,f,2
4716,Balvanera,Entire home/apt,3,15,1/18/20,0.46,3,362,3/4/15,t,1,1,1,Real Bed,2454,1,0,1125,t,f,moderate,f,f,1
8158,Villa Devoto,Entire home/apt,3,14,9/5/19,0.79,3,175,5/23/17,t,1,0,2,Real Bed,1200,1,0,1125,f,f,moderate,f,f,1
9795,San Nicolás,Private room,2,1,5/5/19,0.07,3,89,1/2/14,f,1.5,1,1,Real Bed,697,1,0,60,t,f,moderate,f,f,1
1486,Recoleta,Entire home/apt,3,2,2/5/19,0.11,2,364,1/14/14,f,1,0,1,Real Bed,1395,1,0,60,f,f,strict_14_with_grace_period,f,f,2
5004,Recoleta,Entire home/apt,3,1,2/6/18,0.03,1,89,11/10/17,f,1,1,2,Real Bed,1255,1,0,1125,f,f,flexible,f,f,4
5562,Palermo,Entire home/apt,3,1,4/2/18,0.04,1,83,2/12/18,f,1,0,1,Real Bed,1397,1,0,1125,f,f,flexible,f,f,4
12610,Palermo,Entire home/apt,1,10,3/10/20,1.54,1,357,9/28/13,t,1,3,3,Real Bed,560,1,700,1125,f,f,moderate,f,f,3
2378,Palermo,Entire home/apt,1,119,2/28/20,2.17,4,13,12/11/11,f,1,2,2,Real Bed,1606,2,349,1120,t,f,moderate,f,f,3
388,Palermo,Entire home/apt,2,2,12/27/18,0.02,37,365,10/5/12,t,2.5,3,3,Real Bed,3487,2,1395,180,f,f,strict_14_with_grace_period,f,f,4
5544,Palermo,Entire home/apt,2,10,3/25/19,0.37,7,365,7/24/12,f,1,2,4,Real Bed,2793,2,349,31,t,f,strict_14_with_grace_period,f,f,4
13595,Palermo,Entire home/apt,2,2,3/11/20,0.5,1,2,2/6/13,f,1,1,2,Real Bed,625,1,0,21,t,f,flexible,f,f,2
7132,Palermo,Entire home/apt,1,97,3/5/20,4.72,1,199,6/10/13,t,1,1,1,Real Bed,2092,1,0,120,t,f,moderate,f,f,4
12638,Palermo,Entire home/apt,3,30,3/15/20,4.15,1,0,5/16/17,f,1,0,2,Real Bed,349,1,0,1125,f,f,flexible,f,f,2
7242,San Nicolás,Entire home/apt,7,3,2/18/19,0.15,2,362,8/12/16,f,1,2,3,Real Bed,1542,2,351,1125,t,f,moderate,f,f,3
11310,Palermo,Entire home/apt,1,3,12/10/19,0.29,7,365,6/30/16,f,2,2,2,Real Bed,2092,6,0,1125,t,f,flexible,f,f,4
12752,Recoleta,Entire home/apt,1,13,3/25/20,1.95,1,356,11/24/19,f,2.5,3,4,Real Bed,2382,5,0,1125,f,f,flexible,f,f,4
5699,Monserrat,Entire home/apt,60,3,4/20/18,0.11,1,0,2/23/17,f,1,1,2,Real Bed,697,2,697,1125,t,f,moderate,f,f,3
13388,San Nicolás,Entire home/apt,7,1,3/2/20,0.27,1,0,1/14/20,f,2,2,3,Real Bed,0,1,0,180,t,f,strict_14_with_grace_period,f,f,1
8519,Palermo,Entire home/apt,2,14,12/10/19,0.79,1,179,1/19/16,f,1.5,1,1,Real Bed,685,1,0,1125,f,f,flexible,f,f,3
2389,Belgrano,Entire home/apt,5,21,3/25/20,0.39,33,360,1/20/14,t,1.5,2,2,Real Bed,2099,5,700,180,f,f,strict_14_with_grace_period,f,f,4
11176,Balvanera,Entire home/apt,2,42,3/15/20,4.3,2,314,7/20/19,t,2,2,6,Real Bed,1959,6,700,30,t,f,flexible,f,f,3
5814,Recoleta,Entire home/apt,3,7,7/10/19,0.31,1,0,9/1/11,f,1,0,2,Real Bed,1000,1,0,1125,t,f,moderate,f,f,1
7961,Palermo,Entire home/apt,3,28,3/19/20,1.58,1,319,11/18/18,t,1,1,3,Real Bed,2092,1,0,1125,f,f,moderate,f,f,2
10658,Recoleta,Entire home/apt,3,12,1/1/20,1.01,1,89,7/24/14,f,1,1,2,Real Bed,1465,1,0,1125,t,f,moderate,f,f,3
5290,Recoleta,Entire home/apt,3,28,12/13/19,0.98,1,365,11/10/17,f,1,1,2,Real Bed,1046,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
3107,Palermo,Private room,1,38,11/8/19,0.8,1,363,5/15/15,f,1,1,1,Real Bed,697,1,1046,60,f,f,moderate,f,f,2
12203,Villa Urquiza,Entire home/apt,3,4,1/28/20,0.49,1,331,10/12/19,f,1.5,1,1,Real Bed,1050,3,700,1125,t,f,moderate,f,f,1
5261,Recoleta,Entire home/apt,6,12,1/17/20,0.42,7,364,11/27/15,t,2,2,2,Real Bed,3417,1,0,1125,t,f,flexible,f,f,4
13366,Recoleta,Entire home/apt,3,1,2/29/20,0.26,1,88,2/9/16,f,1.5,1,2,Real Bed,1395,1,0,15,t,f,moderate,f,f,2
5243,Constitución,Private room,3,6,7/19/19,0.3,1,360,7/29/15,f,1,1,1,Real Bed,0,1,700,60,f,f,moderate,f,f,1
5991,Palermo,Entire home/apt,1,4,11/6/18,0.16,1,0,4/15/15,f,1,1,2,Real Bed,3487,1,0,7,f,f,moderate,f,f,3
5611,Recoleta,Entire home/apt,7,30,3/17/20,1.09,7,364,4/9/17,f,1,0,1,Real Bed,1255,1,0,30,f,f,moderate,f,f,2
6775,Palermo,Shared room,2,15,11/26/18,0.67,1,0,2/17/14,f,1.5,1,1,Real Bed,0,1,558,30,t,f,moderate,f,f,1
10589,Palermo,Entire home/apt,3,3,1/24/20,0.41,2,175,3/2/15,f,1,0,2,Real Bed,1050,2,1399,1125,t,f,flexible,f,f,2
209,Balvanera,Entire home/apt,4,68,4/15/20,0.75,3,360,1/5/12,t,1,1,1,Real Bed,790,1,0,1125,f,f,moderate,f,f,2
1272,Recoleta,Private room,4,11,6/24/16,0.16,3,363,4/5/14,f,1,1,1,Real Bed,3487,1,0,1125,f,f,moderate,f,f,3
3476,Balvanera,Shared room,5,3,12/26/16,0.07,1,175,8/27/16,f,1,1,4,Real Bed,0,1,2099,1125,t,f,moderate,f,f,2
8036,Recoleta,Entire home/apt,30,3,1/4/20,0.18,1,359,2/9/17,f,1,1,1,Real Bed,949,1,0,1125,f,f,flexible,f,f,3
10115,San Nicolás,Entire home/apt,2,59,3/17/20,4.31,3,22,12/29/16,t,1,0,2,Real Bed,837,2,697,31,t,f,flexible,f,f,1
7008,Palermo,Entire home/apt,5,17,2/23/20,0.94,2,263,9/24/17,t,2,3,3,Real Bed,2095,1,0,90,f,f,moderate,f,f,4
10360,Palermo,Entire home/apt,2,2,1/28/20,0.28,10,266,7/28/15,f,1.5,2,2,Real Bed,1744,1,0,730,f,f,strict_14_with_grace_period,f,f,4
4221,Palermo,Entire home/apt,3,1,8/2/17,0.03,8,365,11/23/16,f,1,0,1,Real Bed,2790,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
9399,La Boca,Private room,3,3,4/10/20,0.2,1,0,2/7/17,t,1.5,1,1,Real Bed,558,1,0,60,f,f,strict_14_with_grace_period,f,f,1
6367,Almagro,Entire home/apt,4,5,8/17/19,0.21,1,0,1/21/13,f,1,1,1,Real Bed,935,1,0,60,f,f,moderate,f,f,1
5940,Balvanera,Entire home/apt,3,2,5/12/18,0.08,6,358,5/19/15,f,1,1,1,Real Bed,650,1,0,365,t,f,strict_14_with_grace_period,f,f,1
2360,Palermo,Entire home/apt,25,25,3/25/20,0.45,2,364,3/10/14,t,1,1,1,Real Bed,2092,1,0,1124,f,f,moderate,f,f,2
5636,Caballito,Private room,2,6,2/25/20,0.22,2,360,2/25/18,f,2,1,1,Real Bed,350,1,0,1125,t,f,flexible,f,f,1
9259,Retiro,Entire home/apt,3,6,3/2/20,0.42,1,178,1/7/17,f,2,3,5,Real Bed,4882,5,1744,1125,f,f,moderate,f,f,4
7737,Retiro,Entire home/apt,2,26,3/1/20,1.35,2,362,12/8/14,t,1,1,2,Real Bed,0,2,1052,1124,t,f,flexible,f,f,4
5620,San Telmo,Entire home/apt,2,82,4/1/20,2.99,2,359,2/24/16,t,1,1,1,Real Bed,2095,1,0,1125,t,f,moderate,f,f,4
10138,Palermo,Entire home/apt,4,11,1/4/20,0.82,2,176,8/26/17,t,1,1,2,Real Bed,1575,1,0,200,t,f,flexible,f,f,2
7326,San Telmo,Private room,2,12,11/7/19,0.57,2,362,1/5/17,t,1,1,1,Real Bed,600,1,1100,10,t,f,flexible,f,f,1
12851,Caballito,Entire home/apt,1,10,3/17/20,1.5,1,84,10/13/19,f,1,2,4,Real Bed,700,4,1050,1125,t,f,strict_14_with_grace_period,f,f,3
11790,Belgrano,Entire home/apt,3,17,3/19/20,2.12,2,356,6/2/19,f,1,1,1,Real Bed,419,1,0,650,f,f,moderate,f,f,1
13456,Belgrano,Entire home/apt,1,5,3/13/20,1.22,1,174,7/14/16,f,1,1,2,Real Bed,908,1,0,1125,f,f,moderate,f,f,4
9447,San Telmo,Private room,1,27,12/10/19,1.73,1,174,1/20/19,f,1,1,3,Real Bed,630,1,350,4,t,f,strict_14_with_grace_period,f,f,1
13463,Retiro,Entire home/apt,2,1,2/13/20,0.23,4,364,3/7/15,f,1,1,2,Real Bed,1200,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
1801,San Telmo,Private room,3,32,11/25/18,0.52,4,0,5/23/14,t,1,1,1,Real Bed,700,1,0,30,f,f,strict_14_with_grace_period,f,f,1
12316,La Boca,Entire home/apt,1,7,2/9/20,0.93,1,360,10/21/19,f,1.5,1,2,Real Bed,700,1,0,1125,t,f,moderate,f,f,3
12770,Recoleta,Entire home/apt,14,5,3/4/20,0.9,1,261,11/26/19,t,1,0,1,Real Bed,768,2,559,180,f,f,moderate,f,f,2
2719,Palermo,Entire home/apt,2,107,1/10/20,2.09,1,139,3/7/16,f,1,0,1,Real Bed,1000,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
13162,San Nicolás,Entire home/apt,1,4,2/26/20,0.73,3,356,2/11/18,f,1,1,3,Real Bed,0,3,351,1125,t,f,strict_14_with_grace_period,f,f,2
12301,Palermo,Entire home/apt,2,6,3/8/20,0.82,2,361,5/23/14,t,1,0,1,Real Bed,1261,1,0,1125,f,f,moderate,f,f,3
4260,Monserrat,Entire home/apt,4,58,3/18/20,1.65,1,84,5/23/17,t,1,0,2,Real Bed,1397,2,698,32,f,f,strict_14_with_grace_period,f,f,2
9721,Palermo,Entire home/apt,3,11,3/2/20,0.77,1,90,7/23/17,f,1,1,1,Real Bed,900,1,0,120,t,f,moderate,f,f,2
2881,San Telmo,Entire home/apt,3,3,11/29/19,0.12,1,264,4/24/16,f,1.5,2,4,Real Bed,1399,2,350,365,t,f,strict_14_with_grace_period,f,f,1
4276,San Nicolás,Entire home/apt,1,146,3/15/20,4.06,4,365,4/14/16,f,1,1,1,Real Bed,1395,1,0,90,f,f,flexible,f,f,2
4723,San Telmo,Entire home/apt,2,33,1/5/20,1.21,1,323,9/10/17,f,1,1,2,Real Bed,698,1,0,1125,t,f,flexible,f,f,2
8779,Palermo,Entire home/apt,1,7,3/28/20,0.44,2,364,12/22/14,t,1,0,1,Real Bed,1395,1,0,1125,t,f,moderate,f,f,2
2745,Villa del Parque,Entire home/apt,2,16,6/9/20,0.85,2,350,3/16/16,t,1,1,1,Real Bed,490,2,0,1125,f,f,moderate,f,f,1
7965,Palermo,Entire home/apt,1,35,2/21/20,1.86,1,57,1/14/17,t,1.5,1,1,Real Bed,700,1,0,30,t,f,flexible,f,f,1
4181,Villa Urquiza,Entire home/apt,4,14,12/31/19,0.39,1,0,5/8/16,f,1,1,2,Real Bed,2099,1,0,45,t,f,flexible,f,f,3
2474,Palermo,Entire home/apt,3,72,3/3/20,1.34,2,350,12/28/15,t,1,2,3,Real Bed,2667,1,0,360,t,f,strict_14_with_grace_period,f,f,4
2423,Palermo,Entire home/apt,5,9,2/29/20,0.17,2,361,11/29/14,t,1,1,1,Real Bed,2802,2,350,1125,f,f,strict_14_with_grace_period,f,f,3
445,Retiro,Entire home/apt,7,3,12/22/18,0.05,2,364,4/19/12,f,1,1,3,Real Bed,3898,2,780,999,f,f,flexible,f,t,1
2715,Almagro,Entire home/apt,3,19,3/7/20,0.37,1,175,3/6/16,t,1.5,1,0,Real Bed,2099,1,350,1125,t,f,moderate,f,f,2
2653,Palermo,Entire home/apt,3,2,5/2/18,0.07,1,203,8/11/14,f,2,1,3,Real Bed,3487,1,0,1125,t,f,flexible,f,f,4
4762,Palermo,Entire home/apt,1,17,1/7/20,0.51,16,221,2/21/14,f,1,1,2,Real Bed,697,1,0,90,t,f,strict_14_with_grace_period,f,f,3
685,Palermo,Private room,2,174,2/8/20,2.08,7,144,8/26/12,t,1,1,1,Real Bed,559,1,0,1125,t,f,moderate,t,f,2
13315,Palermo,Entire home/apt,4,3,3/14/20,0.69,7,294,7/15/13,t,2,1,1,Real Bed,2799,1,0,90,f,f,flexible,f,f,4
7768,Retiro,Entire home/apt,1,35,10/5/19,1.79,1,174,9/18/17,f,1,2,3,Real Bed,1257,1,559,60,t,f,moderate,f,f,2
3077,Palermo,Entire home/apt,7,2,9/16/18,0.06,1,89,8/15/15,f,1.5,1,1,Real Bed,1395,1,0,730,f,f,moderate,f,f,4
318,Villa Crespo,Entire home/apt,7,235,3/18/20,2.45,1,1,3/7/12,t,2,2,4,Real Bed,0,1,0,730,f,f,moderate,f,f,4
3809,Almagro,Entire home/apt,65,1,5/31/17,0.03,1,175,3/21/12,f,2,1,1,Real Bed,0,2,630,180,f,f,strict_14_with_grace_period,f,f,1
3280,Colegiales,Entire home/apt,3,24,1/25/20,0.53,1,140,4/4/14,t,2,1,2,Real Bed,1395,1,0,1125,f,f,flexible,f,f,4
7527,Villa Crespo,Entire home/apt,5,28,2/5/20,1.43,7,359,3/16/15,t,1,1,3,Real Bed,1187,2,559,1000,f,f,moderate,f,f,3
1629,Barracas,Entire home/apt,10,4,1/1/20,0.11,1,360,2/2/15,f,2.5,3,3,Real Bed,0,3,10146,365,t,f,moderate,f,f,4
5480,Palermo,Entire home/apt,1,16,1/2/20,0.59,1,85,12/16/15,f,1,0,1,Real Bed,700,1,1399,1125,t,f,flexible,f,f,3
11961,Balvanera,Entire home/apt,30,6,3/31/20,0.86,1,82,8/17/16,t,1,1,2,Real Bed,838,1,489,120,t,f,moderate,f,f,2
8023,Palermo,Entire home/apt,4,4,1/10/20,0.22,2,179,9/12/10,f,1,1,1,Real Bed,2441,2,1046,1125,f,f,moderate,f,f,3
9818,Palermo,Entire home/apt,5,9,3/29/20,0.7,2,143,2/20/19,t,1,1,1,Real Bed,1753,3,0,365,f,f,moderate,f,f,1
11636,Palermo,Entire home/apt,3,3,3/31/20,0.4,28,21,5/26/14,t,1,1,2,Real Bed,3492,1,0,370,t,f,flexible,f,f,3
4751,Belgrano,Entire home/apt,1,125,2/25/20,4.07,1,0,8/25/17,t,1,1,1,Real Bed,340,1,0,28,f,f,flexible,f,f,2
1236,Palermo,Entire home/apt,5,19,6/30/18,0.32,4,180,10/18/13,t,1,2,4,Real Bed,2092,1,0,365,f,f,strict_14_with_grace_period,f,f,4
10549,Recoleta,Entire home/apt,2,33,3/15/20,2.79,1,360,6/23/16,t,1,1,1,Real Bed,1395,1,0,1125,t,f,moderate,f,f,4
10925,Palermo,Private room,180,1,8/13/19,0.09,1,174,7/20/16,f,1,1,2,Real Bed,0,1,392,1125,t,f,flexible,f,f,1
6656,Villa Crespo,Entire home/apt,3,30,3/14/20,1.44,1,174,6/25/16,t,1,1,1,Real Bed,1397,2,1048,31,t,f,flexible,f,f,2
11129,Palermo,Entire home/apt,2,34,3/20/20,3.28,1,173,6/17/16,f,1,1,1,Real Bed,349,1,0,30,t,f,moderate,f,f,1
11400,Caballito,Entire home/apt,1,24,3/15/20,2.32,1,155,7/31/19,f,1,1,6,Real Bed,500,4,350,1125,t,f,flexible,f,f,1
